Data,Comarcacodi,Comarca,Sexecodi,Sexedescripcio,Test,Numcasos,Provincia
2020-11-03,16.0,CONCA DE BARBERA,0.0,Home,Positiu TAR,3,Tarragona
2020-11-03,16.0,CONCA DE BARBERA,1.0,Dona,Positiu TAR,2,Tarragona
2020-11-03,16.0,CONCA DE BARBERA,1.0,Dona,Positiu per Test Ràpid,1,Tarragona
2020-11-03,17.0,GARRAF,0.0,Home,Positiu PCR,23,Barcelona
2020-11-03,17.0,GARRAF,0.0,Home,Positiu TAR,8,Barcelona
2020-11-03,17.0,GARRAF,0.0,Home,Positiu per ELISA,1,Barcelona
2020-11-03,17.0,GARRAF,1.0,Dona,Positiu PCR,25,Barcelona
2020-11-03,17.0,GARRAF,1.0,Dona,Positiu TAR,5,Barcelona
2020-11-03,18.0,GARRIGUES,1.0,Dona,Positiu PCR,2,Lleida
2020-11-03,18.0,GARRIGUES,1.0,Dona,Positiu TAR,2,Lleida
2020-11-03,19.0,GARROTXA,0.0,Home,Positiu PCR,5,Girona
2020-11-03,19.0,GARROTXA,0.0,Home,Positiu TAR,10,Girona
2020-11-03,19.0,GARROTXA,1.0,Dona,PCR probable,3,Girona
2020-11-03,19.0,GARROTXA,1.0,Dona,Positiu PCR,10,Girona
2020-11-03,19.0,GARROTXA,1.0,Dona,Positiu TAR,9,Girona
2020-11-03,20.0,GIRONES,0.0,Home,Epidemiològic,2,Girona
2020-11-03,20.0,GIRONES,0.0,Home,PCR probable,1,Girona
2020-11-03,20.0,GIRONES,0.0,Home,Positiu PCR,55,Girona
2020-11-03,20.0,GIRONES,0.0,Home,Positiu TAR,33,Girona
2020-11-03,20.0,GIRONES,0.0,Home,Positiu per Test Ràpid,1,Girona
2020-11-03,20.0,GIRONES,1.0,Dona,Epidemiològic,1,Girona
2020-11-03,20.0,GIRONES,1.0,Dona,PCR probable,2,Girona
2020-11-03,20.0,GIRONES,1.0,Dona,Positiu PCR,63,Girona
2020-11-03,20.0,GIRONES,1.0,Dona,Positiu TAR,32,Girona
2020-11-03,20.0,GIRONES,1.0,Dona,Positiu per ELISA,2,Girona
2020-11-03,21.0,MARESME,0.0,Home,Positiu PCR,87,Barcelona
2020-11-03,21.0,MARESME,0.0,Home,Positiu TAR,39,Barcelona
2020-11-03,21.0,MARESME,0.0,Home,Positiu per ELISA,2,Barcelona
2020-11-03,21.0,MARESME,1.0,Dona,Positiu PCR,100,Barcelona
2020-11-03,21.0,MARESME,1.0,Dona,Positiu TAR,48,Barcelona
2020-11-03,21.0,MARESME,1.0,Dona,Positiu per ELISA,3,Barcelona
2020-11-03,21.0,MARESME,1.0,Dona,Positiu per Test Ràpid,1,Barcelona
2020-11-03,22.0,MONTSIA,0.0,Home,Positiu PCR,12,Tarragona
2020-11-03,22.0,MONTSIA,0.0,Home,Positiu TAR,12,Tarragona
2020-11-03,22.0,MONTSIA,1.0,Dona,Positiu PCR,12,Tarragona
2020-11-03,22.0,MONTSIA,1.0,Dona,Positiu TAR,11,Tarragona
2020-11-03,23.0,NOGUERA,0.0,Home,Positiu PCR,13,Lleida
2020-11-03,23.0,NOGUERA,0.0,Home,Positiu TAR,6,Lleida
2020-11-03,23.0,NOGUERA,1.0,Dona,Positiu PCR,7,Lleida
2020-11-03,23.0,NOGUERA,1.0,Dona,Positiu TAR,8,Lleida
2020-11-03,24.0,OSONA,0.0,Home,Positiu PCR,77,Girona
2020-11-03,24.0,OSONA,0.0,Home,Positiu TAR,17,Girona
2020-11-03,24.0,OSONA,1.0,Dona,Positiu PCR,94,Girona
2020-11-03,24.0,OSONA,1.0,Dona,Positiu TAR,29,Girona
2020-11-03,24.0,OSONA,1.0,Dona,Positiu per Test Ràpid,1,Girona
2020-11-03,25.0,PALLARS JUSSA,1.0,Dona,Positiu PCR,1,Lleida
2020-11-03,26.0,PALLARS SOBIRA,0.0,Home,Positiu PCR,1,Lleida
2020-11-03,26.0,PALLARS SOBIRA,0.0,Home,Positiu TAR,1,Lleida
2020-11-03,26.0,PALLARS SOBIRA,1.0,Dona,Positiu PCR,4,Lleida
2020-11-03,26.0,PALLARS SOBIRA,1.0,Dona,Positiu TAR,1,Lleida
2020-11-03,27.0,PLA D'URGELL,0.0,Home,Positiu PCR,5,Lleida
2020-11-03,27.0,PLA D'URGELL,0.0,Home,Positiu TAR,2,Lleida
2020-11-03,27.0,PLA D'URGELL,1.0,Dona,Positiu PCR,9,Lleida
2020-11-03,27.0,PLA D'URGELL,1.0,Dona,Positiu TAR,3,Lleida
2020-11-03,28.0,PLA DE L'ESTANY,0.0,Home,Positiu PCR,9,Girona
2020-11-03,28.0,PLA DE L'ESTANY,0.0,Home,Positiu TAR,2,Girona
2020-11-03,28.0,PLA DE L'ESTANY,1.0,Dona,Positiu PCR,12,Girona
2020-11-03,28.0,PLA DE L'ESTANY,1.0,Dona,Positiu TAR,5,Girona
2020-11-03,29.0,PRIORAT,0.0,Home,Positiu PCR,1,Tarragona
2020-11-03,29.0,PRIORAT,0.0,Home,Positiu per ELISA,1,Tarragona
2020-11-03,30.0,RIBERA D'EBRE,0.0,Home,Positiu PCR,5,Tarragona
2020-11-03,30.0,RIBERA D'EBRE,1.0,Dona,Positiu PCR,6,Tarragona
2020-11-03,30.0,RIBERA D'EBRE,1.0,Dona,Positiu TAR,2,Tarragona
2020-11-03,31.0,RIPOLLES,0.0,Home,Positiu PCR,2,Girona
2020-11-03,31.0,RIPOLLES,0.0,Home,Positiu TAR,1,Girona
2020-11-03,31.0,RIPOLLES,1.0,Dona,Positiu PCR,4,Girona
2020-11-03,32.0,SEGARRA,0.0,Home,Positiu PCR,11,Lleida
2020-11-03,32.0,SEGARRA,0.0,Home,Positiu TAR,7,Lleida
2020-11-03,32.0,SEGARRA,1.0,Dona,Positiu PCR,8,Lleida
2020-11-03,32.0,SEGARRA,1.0,Dona,Positiu TAR,8,Lleida
2020-11-03,33.0,SEGRIA,0.0,Home,Positiu PCR,21,Lleida
2020-11-03,33.0,SEGRIA,0.0,Home,Positiu TAR,23,Lleida
2020-11-03,33.0,SEGRIA,1.0,Dona,Positiu PCR,27,Lleida
2020-11-03,33.0,SEGRIA,1.0,Dona,Positiu TAR,28,Lleida
2020-11-03,33.0,SEGRIA,1.0,Dona,Positiu per ELISA,1,Lleida
2020-11-03,34.0,SELVA,0.0,Home,PCR probable,1,Barcelona
2020-11-03,34.0,SELVA,0.0,Home,Positiu PCR,21,Barcelona
2020-11-03,34.0,SELVA,0.0,Home,Positiu TAR,23,Barcelona
2020-11-03,34.0,SELVA,0.0,Home,Positiu per Test Ràpid,1,Barcelona
2020-11-03,34.0,SELVA,1.0,Dona,PCR probable,1,Barcelona
2020-11-03,34.0,SELVA,1.0,Dona,Positiu PCR,13,Barcelona
2020-11-03,34.0,SELVA,1.0,Dona,Positiu TAR,15,Barcelona
2020-11-03,34.0,SELVA,1.0,Dona,Positiu per ELISA,1,Barcelona
2020-11-03,34.0,SELVA,1.0,Dona,Positiu per Test Ràpid,1,Barcelona
2020-11-03,35.0,SOLSONES,0.0,Home,Positiu PCR,3,Lleida
2020-11-03,35.0,SOLSONES,1.0,Dona,Positiu PCR,1,Lleida
2020-11-03,35.0,SOLSONES,1.0,Dona,Positiu TAR,1,Lleida
2020-11-03,36.0,TARRAGONES,0.0,Home,Epidemiològic,1,Tarragona
2020-11-03,36.0,TARRAGONES,0.0,Home,Positiu PCR,42,Tarragona
2020-11-03,36.0,TARRAGONES,0.0,Home,Positiu TAR,39,Tarragona
2020-11-03,36.0,TARRAGONES,1.0,Dona,Positiu PCR,57,Tarragona
2020-11-03,36.0,TARRAGONES,1.0,Dona,Positiu TAR,33,Tarragona
2020-11-03,36.0,TARRAGONES,1.0,Dona,Positiu per ELISA,1,Tarragona
2020-11-03,37.0,TERRA ALTA,0.0,Home,Positiu TAR,3,Tarragona
2020-11-03,37.0,TERRA ALTA,1.0,Dona,Positiu TAR,3,Tarragona
2020-11-03,38.0,URGELL,0.0,Home,Positiu PCR,5,Lleida
2020-11-03,38.0,URGELL,0.0,Home,Positiu TAR,4,Lleida
2020-11-03,38.0,URGELL,1.0,Dona,Positiu PCR,6,Lleida
2020-11-03,38.0,URGELL,1.0,Dona,Positiu TAR,3,Lleida
2020-11-03,39.0,VALL D'ARAN,0.0,Home,Positiu TAR,1,Lleida
2020-11-03,39.0,VALL D'ARAN,1.0,Dona,Positiu PCR,1,Lleida
2020-11-03,40.0,VALLES OCCIDENTAL,0.0,Home,PCR probable,2,Barcelona
2020-11-03,40.0,VALLES OCCIDENTAL,0.0,Home,Positiu PCR,161,Barcelona
2020-11-03,40.0,VALLES OCCIDENTAL,0.0,Home,Positiu TAR,106,Barcelona
2020-11-03,40.0,VALLES OCCIDENTAL,0.0,Home,Positiu per ELISA,7,Barcelona
2020-11-03,40.0,VALLES OCCIDENTAL,1.0,Dona,Epidemiològic,1,Barcelona
2020-11-03,40.0,VALLES OCCIDENTAL,1.0,Dona,PCR probable,1,Barcelona
2020-11-03,40.0,VALLES OCCIDENTAL,1.0,Dona,Positiu PCR,193,Barcelona
2020-11-03,40.0,VALLES OCCIDENTAL,1.0,Dona,Positiu TAR,130,Barcelona
2020-11-03,40.0,VALLES OCCIDENTAL,1.0,Dona,Positiu per ELISA,5,Barcelona
2020-11-03,41.0,VALLES ORIENTAL,0.0,Home,Epidemiològic,2,Barcelona
2020-11-03,41.0,VALLES ORIENTAL,0.0,Home,Positiu PCR,95,Barcelona
2020-11-03,41.0,VALLES ORIENTAL,0.0,Home,Positiu TAR,44,Barcelona
2020-11-03,41.0,VALLES ORIENTAL,0.0,Home,Positiu per ELISA,6,Barcelona
2020-11-03,41.0,VALLES ORIENTAL,1.0,Dona,Positiu PCR,86,Barcelona
2020-11-03,41.0,VALLES ORIENTAL,1.0,Dona,Positiu TAR,52,Barcelona
2020-11-03,41.0,VALLES ORIENTAL,1.0,Dona,Positiu per ELISA,1,Barcelona
2020-11-03,42.0,MOIANÈS,0.0,Home,Positiu PCR,5,Barcelona
2020-11-03,42.0,MOIANÈS,1.0,Dona,Positiu PCR,4,Barcelona
2020-11-03,42.0,MOIANÈS,1.0,Dona,Positiu TAR,2,Barcelona
2020-12-03,1.0,ALT CAMP,1.0,Dona,Positiu PCR,1,Tarragona
2020-12-03,2.0,ALT EMPORDA,0.0,Home,Positiu PCR,8,Girona
2020-12-03,2.0,ALT EMPORDA,0.0,Home,Positiu TAR,11,Girona
2020-12-03,2.0,ALT EMPORDA,1.0,Dona,Positiu PCR,10,Girona
2020-12-03,2.0,ALT EMPORDA,1.0,Dona,Positiu TAR,12,Girona
2020-12-03,3.0,ALT PENEDES,0.0,Home,Positiu PCR,14,Barcelona
2020-12-03,3.0,ALT PENEDES,0.0,Home,Positiu TAR,2,Barcelona
2020-12-03,3.0,ALT PENEDES,0.0,Home,Positiu per ELISA,1,Barcelona
2020-12-03,3.0,ALT PENEDES,1.0,Dona,Positiu PCR,19,Barcelona
2020-12-03,3.0,ALT PENEDES,1.0,Dona,Positiu TAR,5,Barcelona
2020-12-03,3.0,ALT PENEDES,1.0,Dona,Positiu per ELISA,1,Barcelona
2020-12-03,4.0,ALT URGELL,0.0,Home,Positiu PCR,1,Lleida
2020-12-03,4.0,ALT URGELL,1.0,Dona,Positiu PCR,3,Lleida
2020-12-03,4.0,ALT URGELL,1.0,Dona,Positiu TAR,1,Lleida
2020-12-03,6.0,ANOIA,0.0,Home,Positiu PCR,4,Barcelona
2020-12-03,6.0,ANOIA,0.0,Home,Positiu TAR,1,Barcelona
2020-12-03,6.0,ANOIA,1.0,Dona,Positiu PCR,5,Barcelona
2020-12-03,6.0,ANOIA,1.0,Dona,Positiu TAR,2,Barcelona
2020-12-03,6.0,ANOIA,1.0,Dona,Positiu per ELISA,1,Barcelona
2020-12-03,7.0,BAGES,0.0,Home,Positiu PCR,9,Barcelona
2020-12-03,7.0,BAGES,0.0,Home,Positiu TAR,4,Barcelona
2020-12-03,7.0,BAGES,0.0,Home,Positiu per ELISA,1,Barcelona
2020-12-03,7.0,BAGES,1.0,Dona,Positiu PCR,12,Barcelona
2020-12-03,7.0,BAGES,1.0,Dona,Positiu TAR,16,Barcelona
2020-12-03,7.0,BAGES,1.0,Dona,Positiu per ELISA,1,Barcelona
2020-12-03,8.0,BAIX CAMP,0.0,Home,Positiu PCR,7,Tarragona
2020-12-03,8.0,BAIX CAMP,0.0,Home,Positiu TAR,3,Tarragona
2020-12-03,8.0,BAIX CAMP,1.0,Dona,Positiu PCR,7,Tarragona
2020-12-03,8.0,BAIX CAMP,1.0,Dona,Positiu TAR,2,Tarragona
2020-12-03,9.0,BAIX EBRE,0.0,Home,Positiu TAR,1,Tarragona
2020-12-03,9.0,BAIX EBRE,1.0,Dona,Positiu PCR,2,Tarragona
2020-12-03,9.0,BAIX EBRE,1.0,Dona,Positiu TAR,3,Tarragona
2020-12-03,9.0,BAIX EBRE,1.0,Dona,Positiu per ELISA,1,Tarragona
2020-12-03,10.0,BAIX EMPORDA,0.0,Home,Positiu PCR,12,Girona
2020-12-03,10.0,BAIX EMPORDA,0.0,Home,Positiu TAR,8,Girona
2020-12-03,10.0,BAIX EMPORDA,1.0,Dona,Positiu PCR,9,Girona
2020-12-03,10.0,BAIX EMPORDA,1.0,Dona,Positiu TAR,8,Girona
2020-12-03,11.0,BAIX LLOBREGAT,0.0,Home,PCR probable,1,Barcelona
2020-12-03,11.0,BAIX LLOBREGAT,0.0,Home,Positiu PCR,41,Barcelona
2020-12-03,11.0,BAIX LLOBREGAT,0.0,Home,Positiu TAR,24,Barcelona
2020-12-03,11.0,BAIX LLOBREGAT,0.0,Home,Positiu per ELISA,3,Barcelona
2020-12-03,11.0,BAIX LLOBREGAT,0.0,Home,Positiu per Test Ràpid,1,Barcelona
2020-12-03,11.0,BAIX LLOBREGAT,1.0,Dona,PCR probable,4,Barcelona
2020-12-03,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu PCR,58,Barcelona
2020-12-03,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu TAR,17,Barcelona
2020-12-03,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu per ELISA,4,Barcelona
2020-12-03,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu per Test Ràpid,1,Barcelona
2020-12-03,12.0,BAIX PENEDES,0.0,Home,Positiu PCR,2,Tarragona
2020-12-03,12.0,BAIX PENEDES,0.0,Home,Positiu TAR,2,Tarragona
2020-12-03,12.0,BAIX PENEDES,1.0,Dona,Epidemiològic,1,Tarragona
2020-12-03,12.0,BAIX PENEDES,1.0,Dona,Positiu PCR,3,Tarragona
2020-12-03,12.0,BAIX PENEDES,1.0,Dona,Positiu TAR,2,Tarragona
2020-12-03,12.0,BAIX PENEDES,1.0,Dona,Positiu per ELISA,1,Tarragona
2020-12-03,13.0,BARCELONES,0.0,Home,Epidemiològic,1,Barcelona
2020-12-03,13.0,BARCELONES,0.0,Home,PCR probable,3,Barcelona
2020-12-03,13.0,BARCELONES,0.0,Home,Positiu PCR,100,Barcelona
2020-12-03,13.0,BARCELONES,0.0,Home,Positiu TAR,63,Barcelona
2020-12-03,13.0,BARCELONES,0.0,Home,Positiu per ELISA,12,Barcelona
2020-12-03,13.0,BARCELONES,1.0,Dona,PCR probable,1,Barcelona
2020-12-03,13.0,BARCELONES,1.0,Dona,Positiu PCR,103,Barcelona
2020-12-03,13.0,BARCELONES,1.0,Dona,Positiu TAR,82,Barcelona
2020-12-03,13.0,BARCELONES,1.0,Dona,Positiu per ELISA,14,Barcelona
2020-12-03,13.0,BARCELONES,1.0,Dona,Positiu per Test Ràpid,2,Barcelona
2020-12-03,14.0,BERGUEDA,0.0,Home,Positiu PCR,7,Lleida
2020-12-03,14.0,BERGUEDA,0.0,Home,Positiu TAR,2,Lleida
2020-12-03,14.0,BERGUEDA,0.0,Home,Positiu per ELISA,1,Lleida
2020-12-03,14.0,BERGUEDA,1.0,Dona,Positiu PCR,2,Lleida
2020-12-03,14.0,BERGUEDA,1.0,Dona,Positiu TAR,2,Lleida
2020-12-03,15.0,CERDANYA,0.0,Home,Positiu PCR,2,Lleida
2020-12-03,15.0,CERDANYA,0.0,Home,Positiu TAR,2,Lleida
2020-12-03,15.0,CERDANYA,1.0,Dona,Positiu PCR,4,Lleida
2020-12-03,16.0,CONCA DE BARBERA,1.0,Dona,Positiu PCR,2,Tarragona
2020-12-03,17.0,GARRAF,0.0,Home,Positiu PCR,1,Barcelona
2020-12-03,17.0,GARRAF,0.0,Home,Positiu TAR,4,Barcelona
2020-12-03,17.0,GARRAF,1.0,Dona,Positiu PCR,3,Barcelona
2020-12-03,17.0,GARRAF,1.0,Dona,Positiu TAR,3,Barcelona
2020-12-03,19.0,GARROTXA,0.0,Home,Positiu PCR,1,Girona
2020-12-03,19.0,GARROTXA,0.0,Home,Positiu TAR,3,Girona
2020-12-03,19.0,GARROTXA,1.0,Dona,Positiu PCR,1,Girona
2020-12-03,19.0,GARROTXA,1.0,Dona,Positiu TAR,4,Girona
2020-12-03,19.0,GARROTXA,1.0,Dona,Positiu per Test Ràpid,1,Girona
2020-12-03,20.0,GIRONES,0.0,Home,Positiu PCR,3,Girona
2020-12-03,20.0,GIRONES,0.0,Home,Positiu TAR,10,Girona
2020-12-03,20.0,GIRONES,1.0,Dona,Positiu PCR,2,Girona
2020-12-03,20.0,GIRONES,1.0,Dona,Positiu TAR,10,Girona
2020-12-03,21.0,MARESME,0.0,Home,PCR probable,1,Barcelona
2020-12-03,21.0,MARESME,0.0,Home,Positiu PCR,8,Barcelona
2020-12-03,21.0,MARESME,0.0,Home,Positiu TAR,10,Barcelona
2020-12-03,21.0,MARESME,0.0,Home,Positiu per Test Ràpid,1,Barcelona
2020-12-03,21.0,MARESME,1.0,Dona,Positiu PCR,13,Barcelona
2020-12-03,21.0,MARESME,1.0,Dona,Positiu TAR,21,Barcelona
2020-12-03,21.0,MARESME,1.0,Dona,Positiu per ELISA,3,Barcelona
2020-12-03,22.0,MONTSIA,0.0,Home,Positiu PCR,1,Tarragona
2020-12-03,22.0,MONTSIA,0.0,Home,Positiu TAR,1,Tarragona
2020-12-03,22.0,MONTSIA,1.0,Dona,Positiu PCR,1,Tarragona
2020-12-03,22.0,MONTSIA,1.0,Dona,Positiu TAR,2,Tarragona
2020-12-03,23.0,NOGUERA,0.0,Home,Positiu TAR,2,Lleida
2020-12-03,23.0,NOGUERA,1.0,Dona,Epidemiològic,1,Lleida
2020-12-03,23.0,NOGUERA,1.0,Dona,Positiu PCR,1,Lleida
2020-12-03,23.0,NOGUERA,1.0,Dona,Positiu TAR,2,Lleida
2020-12-03,24.0,OSONA,0.0,Home,Positiu PCR,11,Girona
2020-12-03,24.0,OSONA,0.0,Home,Positiu TAR,12,Girona
2020-12-03,24.0,OSONA,0.0,Home,Positiu per Test Ràpid,1,Girona
2020-12-03,24.0,OSONA,1.0,Dona,Positiu PCR,18,Girona
2020-12-03,24.0,OSONA,1.0,Dona,Positiu TAR,11,Girona
2020-12-03,24.0,OSONA,1.0,Dona,Positiu per Test Ràpid,2,Girona
2020-12-03,25.0,PALLARS JUSSA,0.0,Home,Positiu PCR,3,Lleida
2020-12-03,25.0,PALLARS JUSSA,0.0,Home,Positiu TAR,2,Lleida
2020-12-03,25.0,PALLARS JUSSA,1.0,Dona,Positiu PCR,5,Lleida
2020-12-03,25.0,PALLARS JUSSA,1.0,Dona,Positiu TAR,2,Lleida
2020-12-03,27.0,PLA D'URGELL,0.0,Home,Positiu PCR,3,Lleida
2020-12-03,27.0,PLA D'URGELL,0.0,Home,Positiu TAR,1,Lleida
2020-12-03,27.0,PLA D'URGELL,1.0,Dona,Positiu PCR,5,Lleida
2020-12-03,27.0,PLA D'URGELL,1.0,Dona,Positiu TAR,1,Lleida
2020-12-03,28.0,PLA DE L'ESTANY,0.0,Home,Positiu TAR,4,Girona
2020-12-03,28.0,PLA DE L'ESTANY,1.0,Dona,Positiu PCR,5,Girona
2020-12-03,28.0,PLA DE L'ESTANY,1.0,Dona,Positiu TAR,4,Girona
2020-12-03,30.0,RIBERA D'EBRE,0.0,Home,Positiu TAR,1,Tarragona
2020-12-03,30.0,RIBERA D'EBRE,1.0,Dona,Positiu TAR,2,Tarragona
2020-12-03,31.0,RIPOLLES,0.0,Home,Positiu PCR,6,Girona
2020-12-03,31.0,RIPOLLES,0.0,Home,Positiu TAR,5,Girona
2020-12-03,31.0,RIPOLLES,1.0,Dona,PCR probable,1,Girona
2020-12-03,31.0,RIPOLLES,1.0,Dona,Positiu PCR,2,Girona
2020-12-03,31.0,RIPOLLES,1.0,Dona,Positiu TAR,8,Girona
2020-12-03,32.0,SEGARRA,0.0,Home,Positiu TAR,1,Lleida
2020-12-03,32.0,SEGARRA,1.0,Dona,Positiu PCR,1,Lleida
2020-12-03,33.0,SEGRIA,0.0,Home,Positiu PCR,9,Lleida
2020-12-03,33.0,SEGRIA,0.0,Home,Positiu TAR,8,Lleida
2020-12-03,33.0,SEGRIA,1.0,Dona,Epidemiològic,1,Lleida
2020-12-03,33.0,SEGRIA,1.0,Dona,Positiu PCR,9,Lleida
2020-12-03,33.0,SEGRIA,1.0,Dona,Positiu TAR,11,Lleida
2020-12-03,33.0,SEGRIA,1.0,Dona,Positiu per ELISA,1,Lleida
2020-12-03,34.0,SELVA,0.0,Home,Positiu PCR,5,Barcelona
2020-12-03,34.0,SELVA,0.0,Home,Positiu TAR,6,Barcelona
2020-12-03,34.0,SELVA,1.0,Dona,Positiu PCR,5,Barcelona
2020-12-03,34.0,SELVA,1.0,Dona,Positiu TAR,7,Barcelona
2020-12-03,34.0,SELVA,1.0,Dona,Positiu per Test Ràpid,1,Barcelona
2020-12-03,36.0,TARRAGONES,0.0,Home,Positiu PCR,5,Tarragona
2020-12-03,36.0,TARRAGONES,0.0,Home,Positiu TAR,15,Tarragona
2020-12-03,36.0,TARRAGONES,1.0,Dona,Positiu PCR,7,Tarragona
2020-12-03,36.0,TARRAGONES,1.0,Dona,Positiu TAR,12,Tarragona
2020-12-03,38.0,URGELL,0.0,Home,Positiu TAR,2,Lleida
2020-12-03,38.0,URGELL,1.0,Dona,Positiu PCR,1,Lleida
2020-12-03,38.0,URGELL,1.0,Dona,Positiu TAR,4,Lleida
2020-12-03,40.0,VALLES OCCIDENTAL,0.0,Home,Epidemiològic,2,Barcelona
2020-12-03,40.0,VALLES OCCIDENTAL,0.0,Home,Positiu PCR,28,Barcelona
2020-12-03,40.0,VALLES OCCIDENTAL,0.0,Home,Positiu TAR,42,Barcelona
2020-12-03,40.0,VALLES OCCIDENTAL,0.0,Home,Positiu per ELISA,1,Barcelona
2020-12-03,40.0,VALLES OCCIDENTAL,1.0,Dona,Epidemiològic,1,Barcelona
2020-12-03,40.0,VALLES OCCIDENTAL,1.0,Dona,PCR probable,1,Barcelona
2020-12-03,40.0,VALLES OCCIDENTAL,1.0,Dona,Positiu PCR,33,Barcelona
2020-12-03,40.0,VALLES OCCIDENTAL,1.0,Dona,Positiu TAR,55,Barcelona
2020-12-03,40.0,VALLES OCCIDENTAL,1.0,Dona,Positiu per ELISA,7,Barcelona
2020-12-03,41.0,VALLES ORIENTAL,0.0,Home,Positiu PCR,11,Barcelona
2020-12-03,41.0,VALLES ORIENTAL,0.0,Home,Positiu TAR,10,Barcelona
2020-12-03,41.0,VALLES ORIENTAL,1.0,Dona,Epidemiològic,1,Barcelona
2020-12-03,41.0,VALLES ORIENTAL,1.0,Dona,Positiu PCR,15,Barcelona
2020-12-03,41.0,VALLES ORIENTAL,1.0,Dona,Positiu TAR,19,Barcelona
2020-12-03,41.0,VALLES ORIENTAL,1.0,Dona,Positiu per ELISA,2,Barcelona
2020-12-03,41.0,VALLES ORIENTAL,1.0,Dona,Positiu per Test Ràpid,2,Barcelona
2020-12-03,42.0,MOIANÈS,0.0,Home,Positiu TAR,2,Barcelona
2020-12-03,42.0,MOIANÈS,1.0,Dona,Positiu PCR,1,Barcelona
2021-01-04,1.0,ALT CAMP,0.0,Home,Positiu PCR,4,Tarragona
2021-01-04,1.0,ALT CAMP,0.0,Home,Positiu TAR,9,Tarragona
2021-01-04,1.0,ALT CAMP,1.0,Dona,Positiu PCR,4,Tarragona
2021-01-04,1.0,ALT CAMP,1.0,Dona,Positiu TAR,10,Tarragona
2021-01-04,2.0,ALT EMPORDA,0.0,Home,Positiu PCR,9,Girona
2021-01-04,2.0,ALT EMPORDA,0.0,Home,Positiu TAR,45,Girona
2021-01-04,2.0,ALT EMPORDA,1.0,Dona,Positiu PCR,9,Girona
2021-01-04,2.0,ALT EMPORDA,1.0,Dona,Positiu TAR,37,Girona
2021-01-04,3.0,ALT PENEDES,0.0,Home,Positiu PCR,20,Barcelona
2021-01-04,3.0,ALT PENEDES,0.0,Home,Positiu TAR,21,Barcelona
2021-01-04,3.0,ALT PENEDES,1.0,Dona,Positiu PCR,19,Barcelona
2021-01-04,3.0,ALT PENEDES,1.0,Dona,Positiu TAR,9,Barcelona
2021-01-04,4.0,ALT URGELL,0.0,Home,Positiu PCR,6,Lleida
2021-01-04,4.0,ALT URGELL,1.0,Dona,Positiu PCR,5,Lleida
2021-01-04,4.0,ALT URGELL,1.0,Dona,Positiu TAR,1,Lleida
2021-01-04,6.0,ANOIA,0.0,Home,Positiu PCR,16,Barcelona
2021-01-04,6.0,ANOIA,0.0,Home,Positiu TAR,15,Barcelona
2021-01-04,6.0,ANOIA,1.0,Dona,Positiu PCR,23,Barcelona
2021-01-04,6.0,ANOIA,1.0,Dona,Positiu TAR,20,Barcelona
2021-01-04,6.0,ANOIA,1.0,Dona,Positiu per Test Ràpid,1,Barcelona
2021-01-04,7.0,BAGES,0.0,Home,Positiu PCR,28,Barcelona
2021-01-04,7.0,BAGES,0.0,Home,Positiu TAR,29,Barcelona
2021-01-04,7.0,BAGES,1.0,Dona,Positiu PCR,25,Barcelona
2021-01-04,7.0,BAGES,1.0,Dona,Positiu TAR,50,Barcelona
2021-01-04,7.0,BAGES,1.0,Dona,Positiu per ELISA,2,Barcelona
2021-01-04,8.0,BAIX CAMP,0.0,Home,Positiu PCR,20,Tarragona
2021-01-04,8.0,BAIX CAMP,0.0,Home,Positiu TAR,29,Tarragona
2021-01-04,8.0,BAIX CAMP,1.0,Dona,Positiu PCR,41,Tarragona
2021-01-04,8.0,BAIX CAMP,1.0,Dona,Positiu TAR,51,Tarragona
2021-01-04,9.0,BAIX EBRE,0.0,Home,Positiu PCR,5,Tarragona
2021-01-04,9.0,BAIX EBRE,0.0,Home,Positiu TAR,11,Tarragona
2021-01-04,9.0,BAIX EBRE,1.0,Dona,Positiu PCR,6,Tarragona
2021-01-04,9.0,BAIX EBRE,1.0,Dona,Positiu TAR,13,Tarragona
2021-01-04,10.0,BAIX EMPORDA,0.0,Home,Positiu PCR,32,Girona
2021-01-04,10.0,BAIX EMPORDA,0.0,Home,Positiu TAR,22,Girona
2021-01-04,10.0,BAIX EMPORDA,1.0,Dona,Positiu PCR,49,Girona
2021-01-04,10.0,BAIX EMPORDA,1.0,Dona,Positiu TAR,22,Girona
2021-01-04,11.0,BAIX LLOBREGAT,0.0,Home,PCR probable,4,Barcelona
2021-01-04,11.0,BAIX LLOBREGAT,0.0,Home,Positiu PCR,108,Barcelona
2021-01-04,11.0,BAIX LLOBREGAT,0.0,Home,Positiu TAR,159,Barcelona
2021-01-04,11.0,BAIX LLOBREGAT,0.0,Home,Positiu per ELISA,2,Barcelona
2021-01-04,11.0,BAIX LLOBREGAT,1.0,Dona,PCR probable,4,Barcelona
2021-01-04,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu PCR,106,Barcelona
2021-01-04,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu TAR,168,Barcelona
